"Time","X","Y","Z"
2025-12-15 22:03:22,32.8 rpm,27.3 rpm,-70.7 rpm
2025-12-15 22:03:24,32.8 rpm,24.5 rpm,-71.2 rpm
2025-12-15 22:03:26,32.8 rpm,22.3 rpm,-72.2 rpm
2025-12-15 22:03:28,32.8 rpm,23.5 rpm,-73.2 rpm
2025-12-15 22:03:30,32.8 rpm,23.8 rpm,-73 rpm
2025-12-15 22:03:32,32.8 rpm,22.5 rpm,-75 rpm
2025-12-15 22:03:34,32.8 rpm,19.3 rpm,-75.2 rpm
2025-12-15 22:03:36,31.3 rpm,15.3 rpm,-75 rpm
2025-12-15 22:03:38,32.8 rpm,12.5 rpm,-75 rpm
2025-12-15 22:03:40,34.5 rpm,10.3 rpm,-75 rpm
2025-12-15 22:03:42,33 rpm,9 rpm,-75 rpm
2025-12-15 22:03:44,32.8 rpm,8.25 rpm,-77.5 rpm
2025-12-15 22:03:46,32.8 rpm,7.50 rpm,-77.7 rpm
2025-12-15 22:03:48,33.3 rpm,6.75 rpm,-77.5 rpm
2025-12-15 22:03:50,35.3 rpm,6 rpm,-77.5 rpm
2025-12-15 22:03:52,35 rpm,5.50 rpm,-77.7 rpm
2025-12-15 22:03:56,34.5 rpm,4.50 rpm,-77.5 rpm
2025-12-15 22:03:58,32.8 rpm,4.25 rpm,-79.5 rpm
2025-12-15 22:04:00,32.3 rpm,4.25 rpm,-79.5 rpm
2025-12-15 22:04:02,30 rpm,4.25 rpm,-79.7 rpm
2025-12-15 22:04:04,30.8 rpm,3.25 rpm,-79.5 rpm
2025-12-15 22:04:06,30.8 rpm,2.75 rpm,-79.2 rpm
2025-12-15 22:04:08,32.5 rpm,2.75 rpm,-81.5 rpm
2025-12-15 22:04:10,32.8 rpm,2.50 rpm,-81.5 rpm
2025-12-15 22:04:12,33.3 rpm,-2.75 rpm,-81.5 rpm
2025-12-15 22:04:14,35.3 rpm,-3.25 rpm,-81.5 rpm
2025-12-15 22:04:16,35 rpm,-4.50 rpm,-81.5 rpm
2025-12-15 22:04:18,33 rpm,-8.75 rpm,-83 rpm
